Year,Month,STATUS,PUBLISHED_DATE,PFMA,DISPOSITION,SPECIES,SPECIES_CODE,SCIENTIFIC_NAME,PIECE,STANDARD_ERROR,PERCENT_STANDARD_ERROR
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,63,55.723,0.884
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,37,23.728,0.641
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,1,1,1
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,LINGCOD,467,OPHIODON ELONGATUS,129,73.444,0.569
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1589,406.882,0.256
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,392,112.232,0.286
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2265,470.05,0.208
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,ROCKFISHES,389,SEBASTES,433,193.362,0.447
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,652,250.156,0.384
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,31,18.601,0.6
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,ROCKFISHES,389,SEBASTES,129,101.823,0.789
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,LINGCOD,467,OPHIODON ELONGATUS,14,9.899,0.707
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,198,107.517,0.543
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,278,131.244,0.472
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,432,210.155,0.486
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,ROCKFISHES,389,SEBASTES,944,276.264,0.293
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,45,24.839,0.552
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,LINGCOD,467,OPHIODON ELONGATUS,229,71.386,0.312
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,913,172.754,0.189
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1076,236.195,0.22
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,493,147.888,0.3
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2455,379.051,0.154
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,14,9.798,0.7
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,ROCKFISHES,389,SEBASTES,276,79.335,0.287
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,118,88.955,0.754
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1647,348.997,0.212
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,405,133.828,0.33
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,239,60.836,0.255
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,LINGCOD,467,OPHIODON ELONGATUS,210,65.689,0.313
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,266,114.057,0.429
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,124,58.06,0.468
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1443,321.677,0.223
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,LINGCOD,467,OPHIODON ELONGATUS,113,48.58,0.43
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,13,16.031,1.233
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,ROCKFISHES,389,SEBASTES,222,104.714,0.472
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,575,312.749,0.544
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2554,412.858,0.162
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,537,138.043,0.257
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,196,61.221,0.312
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,LINGCOD,467,OPHIODON ELONGATUS,701,187.856,0.268
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,23,23,1
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,ROCKFISHES,389,SEBASTES,706,193.652,0.274
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,88,32.342,0.368
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,378,104,0.275
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,405,135,0.333
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1267,267,0.211
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,LINGCOD,467,OPHIODON ELONGATUS,330,104,0.315
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,682,442,0.648
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,ROCKFISHES,389,SEBASTES,569,158,0.278
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,24,12,0.5
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,4,5,1.25
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1168,267.384,0.229
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,99,40.137,0.405
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,138,56.267,0.408
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,LINGCOD,467,OPHIODON ELONGATUS,163,66.671,0.409
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,56,36.263,0.648
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,ROCKFISHES,389,SEBASTES,793,315.168,0.397
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 28,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,267,97.103,0.364
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1006,191.99,0.191
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,100,32.171,0.322
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,ROCKFISHES,389,SEBASTES,483,186.185,0.385
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,27,17.464,0.647
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,LINGCOD,467,OPHIODON ELONGATUS,95,40.706,0.428
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,70,29.53,0.422
1985,October,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 29,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,210,69.043,0.329
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,21771,2526.226,0.116
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3897,487.156,0.125
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,461,146.01,0.317
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,ROCKFISHES,389,SEBASTES,2131,398.131,0.187
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,5370,999.081,0.186
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,30,25.71,0.857
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Kept,LINGCOD,467,OPHIODON ELONGATUS,3641,555.702,0.153
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 13,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,18018,1948.823,0.108
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,21965,1974.419,0.09
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,ROCKFISHES,389,SEBASTES,3590,603.721,0.168
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,1933,331.824,0.172
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,603,411.511,0.682
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,LINGCOD,467,OPHIODON ELONGATUS,731,162.635,0.222
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,20845,2235.001,0.107
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4678,582.725,0.125
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 14,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,2802,537,0.192
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1722,337.328,0.196
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,796,168.461,0.212
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1968,355.809,0.181
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,LINGCOD,467,OPHIODON ELONGATUS,131,39.154,0.299
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,76,38.171,0.502
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,ROCKFISHES,389,SEBASTES,202,55.83,0.276
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 15,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,22,11.446,0.52
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,12155,1232.032,0.101
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2039,296.434,0.145
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,1164,627.786,0.539
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,ROCKFISHES,389,SEBASTES,6599,1742.081,0.264
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,522,166.301,0.319
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,557,247.202,0.444
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,LINGCOD,467,OPHIODON ELONGATUS,694,178.911,0.258
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 16,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,5287,747.06,0.141
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,11596,1282.233,0.111
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,44,22.472,0.511
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,241,68.52,0.284
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,ROCKFISHES,389,SEBASTES,3012,493.606,0.164
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,LINGCOD,467,OPHIODON ELONGATUS,1125,193.641,0.172
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,6368,920.744,0.145
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4050,576.207,0.142
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 17,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,655,175.362,0.268
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,655,168.134,0.257
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,LINGCOD,467,OPHIODON ELONGATUS,452,124.052,0.274
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,16,8.124,0.508
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,109,35.398,0.325
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,ROCKFISHES,389,SEBASTES,783,183.003,0.234
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,751,255.229,0.34
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,5448,551.825,0.101
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 18,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1210,225.06,0.186
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,944,226.744,0.24
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2535,379.314,0.15
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,UNKNOWN FISH,9XX,UNKNOWN FISH,619,326.376,0.527
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,ROCKFISHES,389,SEBASTES,1431,419.122,0.293
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,4497,1062.594,0.236
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,NORTH PACIFIC SPINY DOGFISH,044,SQUALUS SUCKLEYI,150,148.142,0.988
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Kept,LINGCOD,467,OPHIODON ELONGATUS,2542,883.777,0.348
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 19,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,11509,1286.203,0.112
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,ROCKFISHES,389,SEBASTES,463,157,0.339
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,PINK SALMON,108,ONCORHYNCHUS GORBUSCHA,22937,4451,0.194
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,LINGCOD,467,OPHIODON ELONGATUS,507,143,0.282
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,6864,1506,0.219
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1718,405,0.236
1985,September,Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,"MAY      18, 2021 14:28:45",PFMA 20,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,12038,2465,0.205
